"directorio","estrato1","sex","age","p6240","p6426","maxEducLevel","ocu","dsi","y_total_m","y_total_m_ha","ingtot","ingtotob","microEmpresa","cuentaPropia","formal","oficio","p6210","p7090","hoursWorkUsual","relab","sizeFirm","age_2","log_Ingresos","female"
4692560,2,0,50,1,120,5,1,0,934727.6875,4543.81494140625,934727.666666667,934727.666666667,0,0,1,97,4,2,48,1,5,2500,8.42152223364874,1
4692563,1,1,40,1,7,5,1,0,8e+05,3456.7900390625,8e+05,8e+05,1,1,0,83,4,2,54,4,1,1600,8.14809570306489,0
4692565,2,1,63,1,192,5,1,0,6e+05,1250,6e+05,6e+05,1,1,0,45,4,2,112,4,2,3969,7.13089883029635,0
4692566,3,0,57,1,300,6,1,0,932744.6875,4534.17578125,932744.666666667,932744.666666667,0,0,1,99,5,2,48,1,5,3249,8.41939859989028,1
4692566,3,1,58,1,228,6,1,0,1460000,7097.22216796875,1460000,1460000,0,0,1,95,5,2,48,1,5,3364,8.86745874252546,0
4692566,3,1,36,1,12,6,1,0,1300000,6319.4443359375,1300000,1300000,0,0,1,45,5,2,48,1,4,1296,8.7513865617467,0
4692566,3,1,30,1,9,6,1,0,1188211,5776.02587890625,1188211,1188211,0,0,1,59,5,2,48,1,5,900,8.66147116098268,0
4692569,2,0,19,1,4,7,1,0,1088211,4882.998046875,1088211,1088211,0,0,1,59,6,2,52,1,5,361,8.49351466407694,1
4692569,2,1,54,1,12,4,1,0,3e+05,1458.33337402344,3e+05,3e+05,1,1,0,45,3,2,48,4,1,2916,7.28504953802539,0
4692569,2,0,50,1,84,6,1,0,806242,3919.23193359375,806242,806242,0,0,1,45,5,2,48,1,4,2500,8.27365097827896,1
4692570,2,1,87,1,60,3,1,0,2e+05,3888.88891601562,2e+05,2e+05,1,1,0,81,3,2,12,4,1,7569,8.26587877011078,0
4692571,2,0,33,1,48,7,1,0,1155111,5734.59375,1155111,1155111,0,0,1,33,6,2,47,1,5,1089,8.65427219008842,1
4692572,3,1,61,6,50,5,1,0,5e+05,11666.6669921875,5e+05,5e+05,1,1,0,84,4,2,10,4,1,3721,9.36449107970523,0
4692572,3,0,26,1,20,7,1,0,846345.5,4114.1796875,846345.5,846345.5,0,0,1,32,6,2,48,1,5,676,8.32219474633736,1
4692572,3,0,23,3,6,7,1,0,3e+05,8750,3e+05,3e+05,1,1,0,45,6,2,8,4,1,529,9.07680897935166,1
4692572,3,1,27,1,24,7,1,0,934556.5,4542.98291015625,934556.5,934556.5,0,0,1,39,6,2,48,1,5,729,8.42133910395533,0
4692573,1,1,54,1,72,4,1,0,2e+06,9333.3330078125,2e+06,2e+06,1,0,0,41,3,2,50,5,2,2916,9.141347465612,0
4692573,1,0,46,1,24,3,1,0,8e+05,3888.88891601562,8e+05,8e+05,1,0,1,55,3,2,48,1,2,2116,8.26587877011078,1
4692573,1,0,20,1,2,7,1,0,9e+05,4375,9e+05,9e+05,0,0,1,3,6,2,48,1,5,400,8.38366179879172,1
4692574,1,1,22,1,2,7,1,0,1e+06,3153.15307617188,1700000,1700000,1,1,0,80,6,2,54,4,2,484,8.0561582077392,0
4692574,1,1,47,1,2,5,1,0,5e+05,2160.49389648438,720000,720000,1,1,0,41,4,1,54,4,2,2209,7.67809213032027,0
4692576,2,1,24,1,18,7,1,0,966119.6875,4696.4150390625,1106119.66666667,1106119.66666667,0,0,1,40,6,2,48,1,5,576,8.45455473900425,0
4692577,3,0,20,1,48,6,1,0,2e+05,1555.55554199219,2e+05,2e+05,1,0,0,13,5,2,30,1,2,400,7.34958802254187,1
4692577,3,0,58,1,72,4,1,0,6e+05,2333.33325195312,6e+05,6e+05,1,0,0,54,3,2,60,5,2,3364,7.75505310449211,1
4692579,2,1,19,1,5,6,1,0,450000,2187.5,450000,450000,1,0,0,58,5,2,48,1,2,361,7.69051461823177,0
4692579,2,1,42,1,1,5,1,0,6e+05,2333.33325195312,6e+05,6e+05,1,1,0,95,4,2,60,4,1,1764,7.75505310449211,0
4692580,1,0,42,1,24,1,1,0,8e+05,3888.88891601562,8e+05,8e+05,1,1,0,54,1,2,48,4,1,1764,8.26587877011078,1
4692580,1,1,23,1,2,6,1,0,1600000,7777.77783203125,1600000,1600000,1,1,1,95,5,2,48,4,1,529,8.95902595067072,0
4692580,1,1,20,1,16,6,1,0,990044.3125,4812.71533203125,990044.333333333,990044.333333333,0,0,1,33,5,2,48,1,5,400,8.47901672191322,0
4692580,1,1,48,1,48,5,1,0,1800000,8750,1800000,1800000,1,1,0,95,4,2,48,4,1,2304,9.07680897935166,0
4692581,3,1,33,6,96,7,1,0,1500000,21875,1500000,1500000,0,1,0,18,6,2,16,4,3,1089,9.99309971122582,0
4692581,3,0,37,1,12,7,1,0,2236666.75,17396.296875,2236666.66666667,2236666.66666667,0,0,1,13,6,2,30,2,5,1369,9.76401263927667,1
4692581,3,1,22,6,48,6,1,0,8e+05,11666.6669921875,8e+05,8e+05,0,1,0,18,5,2,16,4,3,484,9.36449107970523,0
4692582,3,1,53,1,360,7,1,0,1e+06,4320.98779296875,1e+06,1e+06,1,1,0,93,6,2,54,4,1,2809,8.37123931088021,0
4692582,3,0,43,4,240,6,1,0,2e+05,3111.11108398438,2e+05,2e+05,1,1,0,41,5,1,15,4,1,1849,8.04273520310181,1
4692582,3,0,27,1,6,7,1,0,2119211,8241.3759765625,2119211,2119211,0,0,1,6,6,2,60,1,4,729,9.01692259640957,1
4692583,3,1,59,1,48,6,1,0,7e+05,5444.4443359375,7e+05,7e+05,1,1,0,17,5,2,30,4,1,3481,8.6023509798267,0
4692584,1,0,26,1,1,6,1,0,840000,3500,970000,840000,1,0,0,45,5,2,56,1,2,676,8.1605182474775,1
4692584,1,1,27,1,2,6,1,0,8e+05,3888.88891601562,945000,945000,0,0,1,39,5,2,48,1,4,729,8.26587877011078,0
4692585,3,0,32,1,112,6,1,0,1725211,8386.4423828125,1725211,1725211,0,0,1,39,5,2,48,2,5,1024,9.03437167888078,1
4692586,2,0,64,1,240,3,1,0,1052743,4235.1728515625,1252743,1252743,1,0,0,54,3,1,50,3,1,4096,8.3511794212621,1
4692586,2,0,29,4,4,5,1,0,310000,1808.33337402344,310000,310000,1,0,0,36,4,1,40,1,2,841,7.50016091224199,1
4692586,2,1,25,3,12,7,1,0,932743,5441.0009765625,932743,932743,0,0,1,39,6,2,40,1,5,625,8.60171832596808,0
4692587,1,0,44,1,2,6,1,0,8e+05,3888.88891601562,8e+05,8e+05,0,0,1,55,5,2,48,1,4,1936,8.26587877011078,1
4692589,2,1,20,1,5,7,1,0,911119.6875,4429.05419921875,911119.666666667,911119.666666667,0,0,1,44,6,2,48,1,5,400,8.39594134119733,0
4692591,4,0,36,1,12,7,1,0,7e+06,34027.77734375,7e+06,7e+06,0,0,1,8,6,2,48,1,5,1296,10.4349324507498,1
4692593,2,1,48,1,24,4,1,0,1283432.875,6238.90966796875,1283432.83333333,1283432.83333333,1,0,1,95,3,2,48,1,2,2304,8.73856071339862,0
4692593,2,0,45,1,0,6,1,0,750000,3645.83325195312,750000,750000,1,0,0,53,5,2,48,1,2,2025,8.20134021967633,1
4692593,2,1,26,1,0,7,1,0,965806.5,4694.892578125,965806.5,965806.5,0,0,1,97,6,2,48,1,5,676,8.45423051132204,0
4692593,2,0,24,1,24,7,1,0,1337127.625,6499.92578125,1337127.66666667,1337127.66666667,0,0,1,39,6,2,48,1,5,576,8.77954603754931,1
4692595,4,1,34,1,46,7,1,0,4416667,21469.908203125,4466666.66666667,4466666.66666667,0,0,1,9,6,2,48,2,5,1156,9.97440761527566,0
4692596,3,1,39,2,1,6,1,0,450000,5000,450000,450000,1,0,0,84,5,2,21,1,2,1521,8.51719319141624,0
4692596,3,0,38,1,120,7,1,0,2328666.75,10867.111328125,2328666.66666667,2328666.66666667,0,0,1,39,6,2,50,1,5,1444,9.2934961976156,1
4692597,2,1,43,1,72,6,1,0,1100000,5347.22216796875,1100000,1100000,1,0,0,89,5,2,48,1,2,1849,8.58433248410776,0
4692597,2,0,38,1,120,6,1,0,1100000,5347.22216796875,1933333.33333333,1933333.33333333,1,0,0,41,5,2,48,5,2,1444,8.58433248410776,1
4692598,2,1,34,1,240,5,1,0,4e+05,1333.33337402344,450000,4e+05,1,1,0,45,4,2,70,4,1,1156,7.1954373819515,0
4692599,2,0,33,1,48,7,1,0,2391666.75,18601.8515625,2391666.66666667,2391666.66666667,0,0,1,13,6,2,30,2,4,1089,9.83101640111785,1
4692600,2,1,48,1,252,6,1,0,7e+05,1921.56860351562,1200000,1200000,1,1,0,45,5,2,80,4,1,2304,7.56089711247223,0
4692600,2,0,44,4,24,7,1,0,450000,5250,450000,450000,1,1,0,57,6,2,20,4,1,1936,8.56598335558567,1
4692600,2,1,27,1,5,6,1,0,1571544.375,8148.74853515625,1571544.33333333,1571544.33333333,0,0,1,3,5,2,45,1,5,729,9.00561964047573,0
4692600,2,1,21,1,7,6,1,0,7e+05,3402.77783203125,7e+05,7e+05,1,0,0,57,5,2,48,1,2,441,8.13234738645469,0
4692601,2,1,35,1,144,6,1,0,1301544.375,6326.95166015625,1301544.33333333,1301544.33333333,0,0,1,97,5,2,48,1,5,1225,8.75257382887054,0
4692603,3,1,25,1,74,6,1,0,9e+05,3750,9e+05,9e+05,1,1,0,45,5,2,56,4,1,625,8.22951111896446,0
4692603,3,0,29,1,24,7,1,0,650000,2708.33325195312,650000,650000,1,0,0,45,6,2,56,1,2,841,7.90408868848175,1
4692603,3,0,55,1,120,5,1,0,8e+05,2666.66674804688,8e+05,8e+05,1,1,0,45,4,2,70,4,1,3025,7.88858456251144,1
4692604,3,0,42,1,2,6,1,0,969453,3770.09497070312,969453,969453,0,0,1,54,5,2,60,1,5,1764,8.2348554712927,1
4692605,3,1,23,1,36,7,1,0,1439877.625,6999.4052734375,1439877.66666667,1439877.66666667,0,0,1,59,6,2,48,1,4,529,8.85358046349057,0
4692607,2,1,39,1,0,6,1,0,1188211,5544.98486328125,1238211,1238211,0,0,1,95,5,2,50,1,4,1521,8.62064916998475,0
4692608,2,0,40,1,96,4,1,0,8e+05,3333.33325195312,8e+05,8e+05,1,0,0,45,3,2,56,1,2,1600,8.11172805889401,1
4692608,2,1,44,1,2,3,1,0,8e+05,3888.88891601562,8e+05,8e+05,1,0,1,87,3,2,48,1,2,1936,8.26587877011078,0
4692608,2,1,21,1,36,5,1,0,860000,3459.77001953125,1060000,860000,0,0,1,77,4,2,58,1,3,441,8.14895739749908,0
4692609,3,0,59,4,180,7,1,0,90000,1050,954158.666666667,954158.666666667,1,1,0,37,6,1,20,4,1,3481,6.95654544315157,1
4692610,2,1,47,1,36,7,1,0,850000,3305.5556640625,850000,850000,1,1,1,98,6,2,60,4,1,2209,8.10335986646319,0
4692610,2,0,45,1,72,7,1,0,2200000,17111.111328125,2242000,2242000,0,0,1,13,6,2,30,2,5,2025,9.74748331674218,1
4692612,2,1,39,1,2,7,1,0,3130000,16229.6298828125,3730000,3730000,0,0,1,2,6,1,45,1,5,1521,9.69459385573921,0
4692612,2,0,35,1,12,7,1,0,1119211,5329.576171875,1160877.66666667,1160877.66666667,0,0,1,33,6,2,49,1,4,1225,8.58102699652635,1
4692614,3,1,61,1,48,5,1,0,1512500,6084.77001953125,1512500,1512500,0,0,1,98,4,2,58,1,5,3721,8.71354421005353,0
4692614,3,1,27,1,96,6,1,0,1460000,7097.22216796875,1460000,1460000,0,0,1,70,5,2,48,1,3,729,8.86745874252546,0
4692615,2,0,21,1,24,7,1,0,1496544.375,7591.1669921875,1496544.33333333,1496544.33333333,0,0,1,33,6,2,46,1,3,441,8.93474061248215,1
4692615,2,0,22,1,1,6,1,0,1251211,6082.27587890625,1251211,1251211,0,0,1,38,5,2,48,1,5,484,8.71313422710767,1
4692616,3,0,45,1,60,6,1,0,934453,4542.47998046875,934453,934453,0,0,1,55,5,2,48,1,5,2025,8.42122839309908,1
4692618,2,0,23,1,39,7,1,0,1429877.625,6950.7939453125,1429877.66666667,1429877.66666667,0,0,1,39,6,2,48,1,4,529,8.84661116876993,1
4692618,2,1,61,1,12,5,1,0,1171544.375,5695.00732421875,1651544.33333333,1651544.33333333,0,0,1,97,4,2,48,1,4,3721,8.64734516195925,0
4692618,2,0,26,4,6,7,1,0,60000,368.421051025391,60000,60000,1,1,0,54,6,1,38,4,1,676,5.90922644451136,1
4692619,2,0,30,1,8,7,1,0,900453,4202.11376953125,900453,900453,0,0,1,32,6,2,50,1,5,900,8.34334295612915,1
4692619,2,1,27,1,4,6,1,0,5e+05,1620.37036132812,5e+05,5e+05,1,1,0,57,5,2,72,4,2,729,7.39041002020107,0
4692620,2,1,50,6,108,7,1,0,250000,5833.33349609375,1087492,1087492,1,1,1,3,6,2,10,4,1,2500,8.67134389914528,0
4692621,4,0,52,1,132,7,1,0,1500000,8750,1500000,1500000,1,1,1,39,6,2,40,4,1,2704,9.07680897935166,1
4692622,2,0,37,1,24,6,1,0,1075211,5226.72021484375,1215211,1215211,0,0,1,7,5,2,48,1,5,1369,8.56153925037075,1
4692623,2,0,32,1,5,6,1,0,1154877.625,3742.65893554688,1154877.66666667,1154877.66666667,0,0,1,58,5,2,72,1,4,1024,8.22755158314005,1
4692623,2,1,34,1,20,6,1,0,1218211,3947.90600585938,1218211,1218211,0,0,1,58,5,2,72,1,3,1156,8.28094059223029,0
4692624,2,0,35,1,24,7,1,0,992744.6875,4825.84228515625,992744.666666667,992744.666666667,0,0,1,55,6,2,48,1,5,1225,8.48174056540982,1
4692624,2,1,46,1,264,5,1,0,929453,4518.17431640625,929453,929453,1,0,1,58,4,2,48,1,2,2116,8.41586327893223,0
4692625,1,1,27,1,0,6,1,0,869453,4226.5078125,869453,869453,0,0,1,98,5,2,48,1,5,729,8.34913135482344,0
4692625,1,1,51,1,120,6,1,0,781242,3038.16333007812,781242,781242,1,1,1,98,5,2,60,4,1,2601,8.01900844407993,0
4692626,1,0,21,1,12,6,1,0,7e+05,3402.77783203125,7e+05,7e+05,1,0,0,53,5,2,48,1,2,441,8.13234738645469,1
4692627,2,0,26,1,36,7,1,0,1600000,7777.77783203125,1600000,1600000,0,1,1,17,6,2,48,4,5,676,8.95902595067072,1
4692627,2,0,62,1,144,6,1,0,1575000,7656.25,1575000,1575000,0,0,1,55,5,2,48,2,5,3844,8.94327758672714,1
4692627,2,1,29,1,24,6,1,0,750000,3645.83325195312,750000,750000,0,0,0,77,5,2,48,1,4,841,8.20134021967633,0
4692627,2,1,43,1,36,6,1,0,8e+05,3888.88891601562,8e+05,8e+05,0,0,0,53,5,2,48,1,4,1849,8.26587877011078,0
4692628,1,0,25,1,11,7,1,0,869453,4226.5078125,1269453,869453,0,0,1,38,6,2,48,1,5,625,8.34913135482344,1
4692629,3,0,33,1,7,7,1,0,1e+06,3589.74365234375,1e+06,1e+06,1,0,0,45,6,2,65,1,2,1089,8.18583607290041,1
4695803,4,1,63,1,60,7,1,0,4150000,26898.1484375,7150000,7150000,1,1,1,12,6,1,30,4,1,3969,10.1998127319012,0
4695803,4,0,53,1,300,7,1,0,1500000,6250,1500000,1500000,1,1,0,16,6,2,56,4,1,2809,8.74033674273045,1
4695803,4,1,27,1,1,7,1,0,1369611,7101.6865234375,1369611,1369611,0,0,1,38,6,2,45,1,5,729,8.86808757333393,0
4695803,4,0,23,1,36,7,1,0,2166666.75,11234.568359375,2166666.66666667,2166666.66666667,0,0,1,16,6,2,45,1,3,529,9.32675076460013,1
4695804,2,1,51,1,4,7,1,0,975000,4739.58349609375,975000,975000,0,0,1,39,6,2,48,1,3,2601,8.46370454080591,0
4695805,3,0,51,1,240,5,1,0,6e+05,5833.33349609375,6e+05,6e+05,1,1,0,56,4,2,24,4,1,2601,8.67134389914528,1
4695806,2,0,65,4,12,4,1,0,1e+05,7777.77783203125,1e+05,1e+05,1,1,0,77,3,1,3,4,1,4225,8.95902595067072,1
4695806,2,0,42,1,60,7,1,0,928666.6875,4514.35205078125,928666.666666667,928666.666666667,0,0,1,55,6,2,48,1,5,1764,8.41501694520504,1
4695806,2,1,41,1,72,6,1,0,930666.6875,4524.07421875,930666.666666667,930666.666666667,0,0,1,30,5,2,48,1,4,1681,8.41716824266068,0
4695806,2,0,37,1,9,7,1,0,1097500,5335.0693359375,1097500,1097500,0,0,1,58,6,2,48,1,5,1369,8.5820571600783,1
4697103,2,1,33,6,60,5,1,0,808242,3928.9541015625,999908.666666667,999908.666666667,0,0,1,87,4,2,48,1,4,1089,8.27612853752598,0
4697103,2,0,61,1,60,3,1,0,8e+05,3888.88891601562,1e+06,1e+06,1,0,0,54,3,2,48,3,1,3721,8.26587877011078,1
4697103,2,0,29,1,18,7,1,0,990953,4204.04296875,1150953,1150953,0,0,1,32,6,2,55,1,5,841,8.34380195286516,1
4697104,3,1,61,1,120,6,1,0,898619.6875,4368.2900390625,898619.666666667,898619.666666667,0,0,1,80,5,2,48,1,4,3721,8.38212691610457,0
4697104,3,0,58,1,120,7,1,0,1545833.375,7514.4677734375,1545833.33333333,1545833.33333333,0,0,1,11,6,2,48,1,4,3364,8.92458547778121,1
4697104,3,1,38,1,180,7,1,0,1800000,8750,1800000,1800000,0,1,1,3,6,2,48,4,5,1444,9.07680897935166,0
4697105,3,1,43,1,168,6,1,0,2e+06,9722.22265625,2e+06,2e+06,1,0,0,41,5,2,48,5,2,1849,9.18216953965234,0
4697106,1,1,49,4,72,4,1,0,4e+05,1944.44445800781,4e+05,4e+05,1,1,0,95,3,1,48,4,1,2401,7.57273158955083,0
4697107,3,1,36,6,36,7,1,0,3e+05,1458.33337402344,3e+05,3e+05,1,1,0,95,6,2,48,4,1,1296,7.28504953802539,0
4699025,3,1,38,1,3,7,1,0,5e+06,29166.666015625,5e+06,5e+06,0,0,1,8,6,2,40,1,5,1444,10.2807817613562,0
4699026,6,0,37,1,5,7,1,0,1.2e+07,58333.33203125,12600000,12600000,0,0,1,15,6,2,48,1,5,1369,10.9739289419161,1
4699027,3,1,54,1,276,6,1,0,2925000,14218.75,2925000,2925000,0,0,1,98,5,2,48,1,5,2916,9.56231679513336,0
4699027,3,0,33,1,32,7,1,0,4641666.5,22563.65625,4641666.66666667,4641666.66666667,0,0,1,33,6,2,48,1,4,1089,10.0240957602996,1
4699028,6,1,34,1,72,7,1,0,10125000,49218.75,10125000,10125000,0,0,1,30,6,2,48,1,5,1156,10.8040299274421,0
4699028,6,0,35,1,108,7,1,0,4e+05,3111.11108398438,4e+05,4e+05,1,1,1,88,6,2,30,4,1,1225,8.04273520310181,1
4699029,3,0,51,6,348,7,1,0,1496544.375,7274.86865234375,1496544.33333333,1496544.33333333,0,0,1,33,6,2,48,1,5,2601,8.89218103721605,1
4699029,3,1,18,1,12,7,1,0,909453,4420.9521484375,909453,909453,0,0,1,90,6,2,48,1,5,324,8.3941103700711,0
4699030,3,0,65,4,240,4,1,0,465000,4520.83349609375,465000,465000,1,1,1,54,3,1,24,4,1,4225,8.41645165761701,1
4699031,3,0,47,4,36,5,1,0,3e+05,4375,3e+05,3e+05,1,1,0,55,4,1,16,4,1,2209,8.38366179879172,1
4699031,3,1,50,6,240,5,1,0,1e+05,833.333312988281,1e+05,1e+05,1,1,0,45,4,2,28,4,1,2500,6.72543369777412,0
4699032,3,0,44,1,7,6,1,0,869453,3381.2060546875,969453,969453,1,0,1,54,5,2,60,3,1,1936,8.12598774574508,1
4699032,3,1,42,1,14,5,1,0,1643300,5809.646484375,1643300,1643300,0,0,1,3,4,2,66,1,5,1764,8.66727500193194,0
4699032,3,1,21,1,3,6,1,0,2e+05,777.777770996094,2e+05,2e+05,1,1,0,57,5,2,60,4,2,441,6.65644084198192,0
4699033,6,0,49,1,9,7,1,0,1e+07,46666.66796875,1e+07,1e+07,1,1,1,12,6,2,50,4,1,2401,10.7507854408251,1
4699033,6,0,56,1,47,4,1,0,857032,4166.1279296875,1557032,1557032,1,0,1,54,3,2,48,3,1,3136,8.33474232938772,1
4699034,6,1,38,1,72,7,1,0,9333333,45370.3671875,9333333.33333333,9333333.33333333,0,0,1,21,6,2,48,1,4,1444,10.7226144658036,0
4699034,6,0,36,1,70,7,1,0,6e+06,40000,6e+06,6e+06,1,1,1,6,6,2,35,4,1,1296,10.5966347330961,1
4699035,3,1,46,1,240,6,1,0,9e+05,4200,9e+05,9e+05,1,1,0,93,5,2,50,4,1,2116,8.34283980427146,0
4699035,3,0,38,1,0,4,1,0,869453,4226.5078125,869453,869453,0,0,1,55,3,2,48,1,5,1444,8.34913135482344,1
4699036,3,0,60,1,240,6,1,0,8e+05,4444.4443359375,8e+05,8e+05,1,1,0,79,5,2,42,4,1,3600,8.39941013134579,1
4699036,3,0,26,1,9,7,1,0,1635416.625,7949.94189453125,1635416.66666667,1635416.66666667,0,0,1,3,6,2,48,1,5,676,8.98091989875767,1
4699037,6,0,50,1,120,7,1,0,7e+06,27222.22265625,7e+06,7e+06,0,1,1,6,6,2,60,4,5,2500,10.2117889281345,1
4699038,3,0,52,1,30,7,1,0,260000,1144.65405273438,380000,260000,1,0,0,54,6,2,50,3,1,2704,7.04285773298577,1
4699038,3,0,47,1,238,7,1,0,1690000,8762.962890625,1690000,1690000,0,0,1,39,6,1,45,1,5,2209,9.07828935626713,1
4699039,3,1,48,1,240,5,1,0,1e+06,4487.1796875,1064000,1064000,0,0,1,98,4,2,52,1,4,2304,8.40897965141886,0
4699040,3,1,28,1,64,7,1,0,1812500,8810.763671875,1908500,1812500,0,0,1,58,6,2,48,2,5,784,9.08372939756569,0
4699040,3,0,30,6,24,7,1,0,1140000,5911.111328125,1140000,1140000,0,1,1,59,6,2,45,4,5,900,8.68458913470639,1
4699040,3,1,26,1,36,7,1,0,1225711,7149.98095703125,1225711,1225711,0,0,1,19,6,2,40,2,5,676,8.87486497233223,0
4699041,3,1,34,1,24,6,1,0,1e+06,5833.33349609375,1e+06,1e+06,1,1,0,85,5,2,40,4,1,1156,8.67134389914528,0
4699044,6,1,33,1,6,7,1,0,11100000,64750,17350000,17350000,0,0,1,45,6,2,40,1,4,1089,11.0782889795618,0
4699044,6,0,32,1,6,7,1,0,1e+07,58333.33203125,10520000,10520000,0,0,1,21,6,2,40,1,5,1024,10.9739289419161,1
4699045,3,1,36,1,2,6,1,0,931000,4344.66650390625,931000,931000,0,0,1,58,5,2,50,1,5,1296,8.3767042807621,0
4699046,3,0,28,6,4,7,1,0,50000,777.777770996094,50000,50000,1,1,0,59,6,1,15,4,1,784,6.65644084198192,1
4699047,3,1,39,1,108,7,1,0,5416666.5,26331.017578125,5416666.66666667,5416666.66666667,0,0,1,70,6,2,48,1,5,1521,10.1785028988429,0
4699047,3,0,38,1,24,7,1,0,4208333.5,16365.7412109375,4208333.33333333,4208333.33333333,0,0,1,19,6,2,60,1,5,1444,9.7029454783592,1
4699048,3,1,23,1,60,7,1,0,1512500,7352.4306640625,1512500,1512500,0,0,1,70,6,2,48,1,5,529,8.90278624013037,0
4699048,3,1,20,1,30,7,1,0,926666.6875,4324.4443359375,926666.666666667,926666.666666667,1,0,1,3,6,2,50,1,2,400,8.37203893387219,0
4699049,3,1,31,1,144,7,1,0,1900000,4925.92578125,1900000,1900000,0,0,1,58,6,2,90,2,5,961,8.50226751182926,0
4699049,3,0,29,1,48,7,1,0,1900000,4925.92578125,1900000,1900000,0,0,1,5,6,2,90,2,5,841,8.50226751182926,1
4699050,3,1,31,1,120,7,1,0,1733333.375,6740.74072265625,1733333.33333333,1733333.33333333,0,0,1,58,6,2,60,2,5,961,8.81592509737174,0
4699050,3,0,29,1,60,7,1,0,1679877.625,8166.07177734375,1679877.66666667,1679877.66666667,0,0,1,32,6,2,48,1,5,841,9.00774326162092,1
4699051,6,0,50,1,60,7,1,0,31250000,182291.671875,31950000,31950000,0,0,1,21,6,2,40,1,5,2500,12.1133632759973,1
4699052,6,1,25,1,36,7,1,0,1e+07,58333.33203125,1e+07,1e+07,1,1,0,17,6,2,40,4,1,625,10.9739289419161,0
4699053,3,1,44,1,12,7,1,0,8e+05,3111.11108398438,8e+05,8e+05,1,1,0,57,6,2,60,4,2,1936,8.04273520310181,0
4699053,3,1,42,1,19,7,1,0,1200000,4516.12890625,1200000,1200000,1,1,0,57,6,2,62,4,2,1764,8.41541046920451,0
4699054,3,1,39,1,2,7,1,0,3600000,17500,3680000,3680000,0,0,1,13,6,2,48,1,5,1521,9.76995615991161,0
4699054,3,0,33,1,16,7,1,0,1630000,7923.611328125,2070000,2070000,0,0,1,13,6,2,48,1,5,1089,8.97760235665647,1
4699057,3,0,26,1,26,7,1,0,2254877.75,13153.453125,2254877.66666667,2254877.66666667,0,0,1,19,6,2,40,1,4,676,9.4844395981909,1
4699058,6,1,43,1,30,7,1,0,5e+07,169082.125,85833333.3333333,85833333.3333333,0,0,1,21,6,2,65,5,4,1849,12.0381398226169,0
4699060,3,0,37,1,60,7,1,0,2800000,13611.111328125,2800000,2800000,0,1,1,19,6,2,48,4,5,1369,9.51864174757458,1
4699060,3,1,32,1,56,7,1,0,4706333.5,22878.009765625,4706333.33333333,4706333.33333333,0,0,1,2,6,2,48,1,5,1024,10.0379314559421,0
4699061,3,1,35,1,140,7,1,0,1764333.375,8576.6201171875,1764333.33333333,1764333.33333333,0,0,1,58,6,2,48,2,5,1225,9.05679518913716,0
4699061,3,0,41,1,252,6,1,0,2166666.75,7777.7783203125,2166666.66666667,2166666.66666667,0,0,1,45,5,2,65,1,5,1681,8.95902601344974,1
4699061,3,0,56,1,48,4,1,0,350000,2041.66662597656,9e+05,9e+05,1,0,0,54,3,2,40,3,1,3136,7.62152172681497,1
4699061,3,0,27,1,8,7,1,0,1588211,7411.6513671875,1588211,1588211,0,0,1,13,6,2,50,1,5,729,8.91080855003181,1
4699063,1,0,49,1,24,1,1,0,934453,4542.47998046875,934453,934453,0,0,1,55,1,2,48,1,4,2401,8.42122839309908,1
4699063,1,1,54,1,24,5,1,0,1e+06,5833.33349609375,2087492,2087492,1,1,1,6,4,2,40,4,2,2916,8.67134389914528,0
4699063,1,1,18,6,8,5,1,0,1e+06,7291.66650390625,1096000,1096000,0,0,0,77,4,2,32,1,3,324,8.89448740023628,0
4699064,1,1,22,1,2,6,1,0,860000,3344.4443359375,860000,860000,1,0,0,95,5,2,60,1,2,484,8.11505584095681,0
4699065,1,1,29,1,6,6,1,0,959453,4664.0078125,959453,959453,0,0,1,81,5,2,48,1,4,841,8.44763040309325,0
4699066,1,1,25,1,13,6,1,0,1191666.625,5792.82373046875,1191666.66666667,1191666.66666667,0,0,1,58,5,1,48,1,4,625,8.66437514261172,0
4699066,1,0,26,1,1,7,1,0,929453,4518.17431640625,929453,929453,0,0,1,55,6,2,48,1,5,676,8.41586327893223,1
4699066,1,0,19,4,1,5,1,0,1e+05,777.777770996094,1e+05,1e+05,1,1,0,54,4,2,30,4,1,361,6.65644084198192,1
4699066,1,1,23,1,8,6,1,0,2430000,7875,2430000,2430000,0,0,1,58,5,2,72,1,4,529,8.97144846369383,0
4699068,1,0,35,1,24,4,1,0,5e+05,1666.66662597656,5e+05,5e+05,1,1,0,79,3,2,70,4,1,1225,7.41858087833406,1
4699069,1,0,58,6,12,3,1,0,40000,1166.66662597656,40000,40000,1,1,0,94,3,2,8,4,2,3364,7.06190592393216,1
4699069,1,1,34,1,240,3,1,0,3e+05,1458.33337402344,3e+05,3e+05,1,1,0,83,3,2,48,4,1,1156,7.28504953802539,0
4699069,1,1,26,1,120,5,1,0,350000,1701.38891601562,350000,350000,1,1,0,83,4,2,48,4,1,676,7.43920020589474,0
4699070,3,1,25,1,6,7,1,0,869453,3121.11328125,869453,869453,0,0,1,45,6,2,65,1,5,625,8.04594503807155,0
4699072,4,1,53,1,156,7,1,0,2800000,17192.982421875,5200000,5200000,0,1,1,13,6,1,22,4,5,2809,9.75225658081922,0
